image_id,bboxes,class_labels
18563_png.rf.0b4c1601f81029b8065e74dc4c9b5e09.jpg,"[[230, 494, 392, 573], [264, 332, 360, 502], [94, 68, 550, 408]]","[1, 2, 3]"
18563_png_jpg.rf.535126e362a8b24a28c701758a140b45.jpg,"[[233, 492, 393, 569], [267, 353, 355, 493], [90, 70, 549, 406]]","[1, 2, 3]"
18564_png.rf.664e5e31c51a4d610fd074e7b6ea93cd.jpg,"[[213, 500, 436, 571], [240, 259, 409, 504], [151, 68, 492, 314]]","[1, 2, 3]"
18564_png_jpg.rf.8c111a292f53f1243cf831e017675823.jpg,"[[196, 501, 438, 570], [237, 259, 414, 511], [150, 69, 493, 314]]","[1, 2, 3]"
18565_png.rf.60bab285d178a946f0c95d0e3bd39d14.jpg,"[[0, 0, 0, 0], [226, 219, 387, 478], [65, 111, 568, 311]]","[0, 2, 3]"
18565_png_jpg.rf.3c95acf6fe5d31e479d4b15b7bca7142.jpg,"[[213, 425, 444, 531], [235, 242, 364, 441], [63, 108, 575, 316]]","[1, 2, 3]"
18566_png_jpg.rf.9b549f292ab9eab1b80584f13154232f.jpg,"[[198, 503, 404, 573], [229, 291, 386, 514], [109, 68, 532, 372]]","[1, 2, 3]"
18567_png.rf.6934826af251b778bf6b5da7d49b04ac.jpg,"[[0, 0, 0, 0], [226, 378, 278, 524], [67, 122, 571, 382]]","[0, 2, 3]"
18567_png_jpg.rf.a48086a940ce18be57a3e92d94098f65.jpg,"[[224, 492, 269, 520], [225, 376, 276, 494], [67, 118, 571, 381]]","[1, 2, 3]"
18568_png_jpg.rf.8e71d030dc2c4bf74fc1e345e15996f5.jpg,"[[272, 524, 353, 576], [272, 323, 341, 528], [146, 66, 494, 375]]","[1, 2, 3]"
18569_png.rf.8d0ca5037031239c2ab90c22a3a80eb2.jpg,"[[256, 499, 461, 571], [263, 357, 393, 504], [105, 70, 534, 377]]","[1, 2, 3]"
18569_png_jpg.rf.ca884572207e9f7a9100f15878d8a9e5.jpg,"[[251, 513, 456, 572], [258, 377, 400, 517], [105, 71, 534, 382]]","[1, 2, 3]"
18570_png.rf.4deb35204707fa91228869905535701f.jpg,"[[0, 0, 0, 0], [255, 338, 424, 566], [138, 69, 500, 403]]","[0, 2, 3]"
18570_png_jpg.rf.f3e21404ee566afef2b4a90a142f6db0.jpg,"[[254, 473, 428, 574], [286, 348, 354, 487], [136, 63, 506, 408]]","[1, 2, 3]"
18571_png.rf.52c6050b70b19ce88dd6b8145afcfa70.jpg,"[[225, 503, 397, 569], [269, 308, 368, 503], [170, 72, 467, 325]]","[1, 2, 3]"
18571_png_jpg.rf.f9d4afe6dfc52993d7687ded4c05d8a2.jpg,"[[227, 527, 393, 569], [259, 313, 372, 537], [170, 74, 467, 325]]","[1, 2, 3]"
18572_png.rf.76063a1a9e00a1b5a500d000e27b2298.jpg,"[[0, 0, 0, 0], [270, 261, 363, 570], [172, 69, 468, 284]]","[0, 2, 3]"
18572_png_jpg.rf.21982cbefeb7bfd419e714ec85b23d07.jpg,"[[267, 518, 367, 574], [273, 272, 355, 532], [170, 65, 478, 288]]","[1, 2, 3]"
18573_png.rf.988c24cd15541db567db6ea159ffc0e0.jpg,"[[0, 0, 0, 0], [219, 262, 328, 508], [105, 67, 495, 319]]","[0, 2, 3]"
18573_png_jpg.rf.12902250e338cd35d72a590e545031d1.jpg,"[[160, 458, 392, 575], [228, 260, 307, 471], [100, 62, 503, 327]]","[1, 2, 3]"
18574_png.rf.4bdfb6198346f8f18ac2b759d3b105bf.jpg,"[[139, 506, 494, 565], [225, 404, 397, 511], [74, 71, 562, 443]]","[1, 2, 3]"
18574_png_jpg.rf.c61e1baa8d7060d651ba77946d8c580c.jpg,"[[0, 0, 0, 0], [150, 375, 447, 566], [75, 71, 565, 445]]","[0, 2, 3]"
18574_png_jpg.rf.f39b0dc0d52de95d590eb5e4b4b71f04.jpg,"[[0, 0, 0, 0], [151, 370, 447, 564], [76, 70, 564, 444]]","[0, 2, 3]"
18575_png.rf.380a9259273c08a230f8e760daf99dd5.jpg,"[[81, 522, 559, 572], [249, 113, 503, 523], [122, 68, 430, 294]]","[1, 2, 3]"
18575_png_jpg.rf.fa98adc52fd334d26a8881a0e63934c8.jpg,"[[81, 520, 558, 571], [250, 275, 330, 532], [124, 70, 433, 292]]","[1, 2, 3]"
18576_png.rf.f23d31e424546fc98d464ba8240d758c.jpg,"[[243, 518, 445, 568], [258, 284, 417, 529], [154, 69, 487, 330]]","[1, 2, 3]"
18577_png.rf.b746ee2db3984f1d8314e1b82479d295.jpg,"[[238, 508, 434, 577], [298, 327, 364, 515], [175, 65, 466, 338]]","[1, 2, 3]"
18577_png_jpg.rf.9bc5264ff5f7970888f41d180a79092d.jpg,"[[245, 526, 428, 571], [293, 334, 368, 531], [178, 67, 464, 338]]","[1, 2, 3]"
18578_png.rf.4135e37c4b4e59ef64eb34740b824870.jpg,"[[175, 493, 403, 571], [259, 343, 380, 508], [86, 69, 553, 388]]","[1, 2, 3]"
18578_png_jpg.rf.486212d564737c1858a91f311fbf93eb.jpg,"[[175, 493, 403, 571], [259, 343, 380, 508], [86, 69, 553, 388]]","[1, 2, 3]"
18578_png_jpg.rf.7d4e7fbd864f428759812e023033feea.jpg,"[[179, 503, 407, 570], [256, 370, 365, 507], [84, 70, 557, 389]]","[1, 2, 3]"
18579_png.rf.85a0c71100e39ea0b7eb52b17cfee72e.jpg,"[[231, 443, 360, 515], [277, 275, 405, 466], [122, 85, 574, 314]]","[1, 2, 3]"
18579_png_jpg.rf.876f9684c5dc1d0d5d632037672d51cd.jpg,"[[0, 0, 0, 0], [231, 224, 403, 513], [130, 92, 570, 313]]","[0, 2, 3]"
18580_png.rf.a0a37dc3d05b7f62c484df55d6a6b1cd.jpg,"[[218, 519, 432, 571], [266, 304, 350, 532], [111, 71, 531, 320]]","[1, 2, 3]"
18580_png_jpg.rf.e2b08418e926251ae8b99bcbdd9e5e81.jpg,"[[214, 498, 424, 573], [277, 319, 342, 520], [104, 65, 546, 320]]","[1, 2, 3]"
18581_png.rf.4521457a8c4d13e8b78052b953c84c76.jpg,"[[0, 0, 0, 0], [269, 331, 314, 547], [65, 93, 572, 369]]","[0, 2, 3]"
18581_png_jpg.rf.46048228e97937bfbebea4aaa805ba38.jpg,"[[0, 0, 0, 0], [268, 316, 315, 552], [69, 97, 571, 365]]","[0, 2, 3]"
18582_png.rf.7d71b1a06f6bff98c9c3c47f3c647036.jpg,"[[0, 0, 0, 0], [233, 305, 351, 571], [173, 69, 467, 319]]","[0, 2, 3]"
18582_png_jpg.rf.c1b53b480d19738f27ae1493582426e4.jpg,"[[0, 0, 0, 0], [233, 305, 351, 571], [173, 69, 467, 319]]","[0, 2, 3]"
18583_png.rf.a724e13b720108e5593cacb6fa26c085.jpg,"[[0, 0, 0, 0], [220, 277, 364, 529], [68, 85, 572, 447]]","[0, 2, 3]"
18583_png_jpg.rf.c65173486e953c33fe099a17356cd766.jpg,"[[225, 517, 321, 553], [249, 432, 328, 525], [67, 88, 572, 446]]","[1, 2, 3]"
18584_png.rf.b4e9f28a7bb70a871947401b385d4cd7.jpg,"[[0, 0, 0, 0], [307, 372, 344, 575], [77, 66, 564, 442]]","[0, 2, 3]"
18584_png_jpg.rf.03a59392580c1cfb45a7fb27439db270.jpg,"[[0, 0, 0, 0], [317, 415, 341, 568], [77, 68, 562, 436]]","[0, 2, 3]"
18585_png_jpg.rf.183eb7ca91b4128f1a874a950b914fc7.jpg,"[[0, 0, 0, 0], [168, 225, 275, 574], [165, 68, 477, 238]]","[0, 2, 3]"
18586_png.rf.a112267ce19df5ae188fc55ce8b36fb9.jpg,"[[257, 510, 382, 572], [274, 313, 345, 524], [144, 66, 496, 384]]","[1, 2, 3]"
18586_png_jpg.rf.8aaafa53bd9873278b702518c452b54e.jpg,"[[264, 529, 382, 570], [275, 390, 345, 532], [149, 70, 492, 392]]","[1, 2, 3]"
18587_png.rf.033fb623f216cad8f98e55ea92870291.jpg,"[[0, 0, 0, 0], [225, 234, 458, 572], [97, 68, 542, 294]]","[0, 2, 3]"
18587_png_jpg.rf.3eba0e845a4ac7422e1c16f1abdaf24f.jpg,"[[0, 0, 0, 0], [225, 251, 460, 578], [97, 68, 544, 296]]","[0, 2, 3]"
18587_png_jpg.rf.a39c52ee619f961f19826f7fed1aae83.jpg,"[[223, 493, 463, 572], [266, 238, 373, 500], [98, 73, 543, 296]]","[1, 2, 3]"
18588_png.rf.1e4a9311e1d7274c4729e77e187c0d5f.jpg,"[[257, 540, 374, 567], [265, 294, 354, 539], [145, 69, 495, 314]]","[1, 2, 3]"
18588_png_jpg.rf.45b87631471eb5a90f27ebd21fb9453a.jpg,"[[0, 0, 0, 0], [254, 283, 377, 570], [146, 69, 495, 304]]","[0, 2, 3]"
18589_png.rf.fb03680b4f3f002f797b77bf2b0ebae2.jpg,"[[226, 506, 375, 571], [245, 361, 361, 519], [149, 68, 494, 385]]","[1, 2, 3]"
18589_png_jpg.rf.cc879052fc30440b6d842cee802ae159.jpg,"[[227, 470, 374, 569], [251, 330, 335, 483], [148, 70, 495, 385]]","[1, 2, 3]"
18590_png.rf.9b9bab6bf6336b7e7597579d090813c2.jpg,"[[170, 455, 453, 574], [233, 319, 371, 467], [96, 69, 548, 388]]","[1, 2, 3]"
18590_png_jpg.rf.3c195bbaef22618bff970f355e61c96f.jpg,"[[173, 472, 454, 572], [221, 342, 382, 485], [97, 68, 541, 385]]","[1, 2, 3]"
18591_png.rf.cfe1e4624d339ad6568f3c463797f114.jpg,"[[112, 471, 317, 558], [161, 322, 261, 484], [68, 82, 575, 463]]","[1, 2, 3]"
18591_png_jpg.rf.1c04c810306857d6447d53b867c7a25b.jpg,"[[0, 0, 0, 0], [115, 312, 313, 555], [69, 84, 573, 457]]","[0, 2, 3]"
18591_png_jpg.rf.8df03c64687596fb975db633c17a94be.jpg,"[[0, 0, 0, 0], [132, 315, 295, 545], [69, 84, 573, 455]]","[0, 2, 3]"
18592_png.rf.20983bde3adf1ceb9a8a0b2e6b0fdcaf.jpg,"[[0, 0, 0, 0], [283, 336, 379, 571], [155, 68, 485, 352]]","[0, 2, 3]"
18592_png_jpg.rf.62866ccb3a265315a9fb8d794400bd25.jpg,"[[295, 521, 383, 572], [287, 337, 368, 525], [155, 68, 488, 351]]","[1, 2, 3]"
18593_png.rf.f89c912baeeb0eb4ea3583123efae961.jpg,"[[214, 500, 306, 572], [253, 277, 301, 506], [87, 65, 548, 393]]","[1, 2, 3]"
18593_png_jpg.rf.1068cbf1daf0abf18a1f15bf3b817636.jpg,"[[0, 0, 0, 0], [219, 191, 303, 569], [89, 70, 552, 390]]","[0, 2, 3]"
18594_png.rf.bbd85db517efd556d17fb6f5add88541.jpg,"[[0, 0, 0, 0], [163, 248, 378, 569], [156, 70, 484, 286]]","[0, 2, 3]"
18594_png_jpg.rf.f18b65c674b6a748ee33a650726175dd.jpg,"[[160, 520, 383, 576], [177, 271, 339, 527], [157, 70, 487, 289]]","[1, 2, 3]"
18595_png.rf.dc22633abca2672e45b220e9ae5474b9.jpg,"[[150, 521, 438, 568], [199, 370, 412, 523], [68, 71, 572, 372]]","[1, 2, 3]"
18595_png_jpg.rf.ac3559fd35f7562104965656bf971f49.jpg,"[[146, 533, 435, 571], [177, 335, 418, 543], [71, 70, 573, 357]]","[1, 2, 3]"
18596_png.rf.11f4f25ebcdfbedf7952f1aa61ca7b2e.jpg,"[[131, 481, 435, 549], [226, 304, 344, 497], [67, 87, 573, 357]]","[1, 2, 3]"
18596_png_jpg.rf.99241ee2ad87109294e05e27cd1c7ee1.jpg,"[[139, 498, 431, 549], [217, 323, 346, 500], [67, 90, 572, 356]]","[1, 2, 3]"
18597_png.rf.d0fb018fcdd66fb7d93ad4d94ca62022.jpg,"[[182, 500, 364, 568], [202, 263, 370, 502], [77, 67, 560, 270]]","[1, 2, 3]"
18597_png_jpg.rf.6388e6fb56f31890556f67c55753c242.jpg,"[[187, 493, 363, 558], [202, 244, 372, 495], [79, 68, 560, 253]]","[1, 2, 3]"
18598_png.rf.5144573e168ee995ae9d82d81dcb6be9.jpg,"[[0, 0, 0, 0], [310, 483, 351, 571], [180, 69, 464, 485]]","[0, 2, 3]"
18598_png_jpg.rf.e8517ded1ad3d704f4940d80a09c635b.jpg,"[[0, 0, 0, 0], [311, 482, 346, 571], [179, 67, 467, 488]]","[0, 2, 3]"
18599_png.rf.a2e80f489900f446115be4d80b3ab52b.jpg,"[[0, 0, 0, 0], [219, 310, 391, 563], [143, 65, 493, 341]]","[0, 2, 3]"
18599_png_jpg.rf.abfd226ee0d74810d52bf7add8e71bed.jpg,"[[220, 524, 389, 568], [257, 338, 363, 528], [146, 71, 495, 342]]","[1, 2, 3]"
18600_png.rf.e5cecd2ae262f33ca21c914f45b5f951.jpg,"[[294, 442, 400, 509], [289, 350, 359, 456], [71, 133, 565, 395]]","[1, 2, 3]"
18600_png_jpg.rf.2fffdf5544b273263ea1f40be0460af4.jpg,"[[274, 460, 445, 512], [297, 362, 361, 476], [72, 130, 568, 393]]","[1, 2, 3]"
18601_png.rf.8cbcb31bfd2fcdb337e8b803a5dbc587.jpg,"[[178, 512, 458, 572], [235, 317, 417, 528], [205, 69, 469, 321]]","[1, 2, 3]"
18601_png_jpg.rf.0910d743c4d0dafe1b0033b6b9f8b6cd.jpg,"[[175, 513, 455, 573], [228, 298, 420, 527], [205, 65, 468, 312]]","[1, 2, 3]"
18601_png_jpg.rf.4658beb32ca78332feaf8c5a5b0887bd.jpg,"[[0, 0, 0, 0], [181, 299, 431, 564], [204, 67, 470, 315]]","[0, 2, 3]"
18602_png.rf.bd57ad3effac41ceb7cecbdbc18db322.jpg,"[[0, 0, 0, 0], [225, 291, 398, 536], [69, 104, 570, 423]]","[0, 2, 3]"
18602_png_jpg.rf.586c240321cea777f7bb8e643212a773.jpg,"[[0, 0, 0, 0], [225, 300, 398, 538], [73, 102, 571, 424]]","[0, 2, 3]"
18602_png_jpg.rf.e21f714838d832412b40fb30c5cbd0c2.jpg,"[[223, 491, 397, 539], [254, 360, 371, 491], [67, 102, 569, 421]]","[1, 2, 3]"
18603_png.rf.30296a36dad2a013e00c7f65c375453e.jpg,"[[0, 0, 0, 0], [279, 268, 429, 567], [135, 70, 503, 289]]","[0, 2, 3]"
18603_png_jpg.rf.afb5debd48177a7339a273ac008d7c94.jpg,"[[276, 523, 458, 573], [298, 268, 423, 540], [133, 68, 506, 292]]","[1, 2, 3]"
18604_png.rf.31214dae5947d1fc9e74a7b963cf2960.jpg,"[[310, 494, 447, 571], [319, 277, 410, 502], [87, 68, 551, 341]]","[1, 2, 3]"
18604_png_jpg.rf.a11bad64c90627441fa7da98ba00408c.jpg,"[[313, 503, 446, 566], [317, 295, 414, 508], [88, 71, 555, 344]]","[1, 2, 3]"
18604_png_jpg.rf.f72a5e12f776bbced5abd5a83cc30011.jpg,"[[312, 472, 451, 573], [318, 264, 403, 480], [87, 68, 554, 344]]","[1, 2, 3]"
18605_png.rf.93de9241c2e36c4efa059b5852c7d625.jpg,"[[0, 0, 0, 0], [259, 320, 370, 569], [91, 69, 551, 397]]","[0, 2, 3]"
18605_png_jpg.rf.abf68d80b2a79338dcf24d63663395e4.jpg,"[[257, 530, 367, 567], [272, 386, 362, 536], [91, 66, 550, 396]]","[1, 2, 3]"
18606_png.rf.b9d216dca64ce2d3d54973a533c3f9ba.jpg,"[[232, 436, 311, 500], [232, 336, 296, 442], [70, 133, 574, 347]]","[1, 2, 3]"
18606_png_jpg.rf.83400f4818b4dc09aab383f3e8cee15b.jpg,"[[234, 449, 315, 506], [225, 295, 300, 452], [69, 137, 572, 349]]","[1, 2, 3]"
18607_png.rf.4200c2e77759899e8642ffde5d880c4b.jpg,"[[224, 529, 405, 571], [252, 282, 381, 536], [129, 69, 517, 352]]","[1, 2, 3]"
18607_png_jpg.rf.620eb8fa517dc81163c15fe080a2addd.jpg,"[[227, 492, 408, 570], [275, 279, 376, 506], [124, 67, 520, 354]]","[1, 2, 3]"
18608_png.rf.6e42af1f2ac661281717f44895764cc7.jpg,"[[0, 0, 0, 0], [261, 316, 321, 482], [172, 134, 516, 335]]","[0, 2, 3]"
18608_png_jpg.rf.151e7e7809af8702c7b0754327b84347.jpg,"[[248, 448, 306, 485], [266, 324, 326, 447], [169, 136, 521, 338]]","[1, 2, 3]"
18610_png.rf.68bc87c139c24d3c41647097418f35c5.jpg,"[[188, 480, 367, 520], [222, 274, 311, 492], [69, 120, 569, 347]]","[1, 2, 3]"
18610_png_jpg.rf.7a6990a529a210fd041e6fb51fb1697f.jpg,"[[229, 460, 335, 515], [248, 334, 295, 459], [72, 120, 574, 338]]","[1, 2, 3]"
18611_png.rf.861f63390266151b493f73ecc89f54bd.jpg,"[[259, 509, 412, 575], [258, 259, 364, 512], [96, 66, 547, 301]]","[1, 2, 3]"
18611_png_jpg.rf.5f1291165ec37e959628a93cdc8833a8.jpg,"[[263, 451, 411, 570], [248, 239, 344, 465], [98, 69, 543, 299]]","[1, 2, 3]"
18612_png_jpg.rf.9a1a0291bc80b0f04181b67c4f3f895c.jpg,"[[227, 501, 382, 577], [247, 338, 341, 504], [82, 66, 561, 413]]","[1, 2, 3]"
18613_png.rf.9a7bfff0758e54fc06e0ce1f13b34414.jpg,"[[256, 518, 337, 574], [281, 374, 341, 525], [155, 65, 489, 381]]","[1, 2, 3]"
18613_png_jpg.rf.0af50742f4216b16c0d109ab1e831d53.jpg,"[[256, 532, 338, 576], [282, 377, 344, 533], [153, 70, 489, 381]]","[1, 2, 3]"
18614_png.rf.66204a92cf36e901230cdd6c88179d71.jpg,"[[223, 509, 379, 569], [255, 275, 359, 514], [160, 69, 477, 305]]","[1, 2, 3]"
18614_png_jpg.rf.962274cb50d30586069015bfed03cb0d.jpg,"[[219, 492, 386, 575], [260, 229, 361, 501], [162, 66, 480, 306]]","[1, 2, 3]"
18615_png.rf.43552eda4b3f35985c70698b13cf5423.jpg,"[[211, 496, 429, 549], [221, 239, 397, 499], [66, 91, 570, 258]]","[1, 2, 3]"
18615_png_jpg.rf.6c1b149b1a2ff24baba19cad72d51a5d.jpg,"[[0, 0, 0, 0], [210, 229, 428, 548], [70, 93, 570, 259]]","[0, 2, 3]"
18616_png.rf.a29c8f367f381582af55417c15efc96e.jpg,"[[199, 518, 374, 570], [219, 357, 346, 520], [104, 71, 536, 382]]","[1, 2, 3]"
18616_png_jpg.rf.8f9157f9556a0571dc7dadea907fdfac.jpg,"[[198, 493, 375, 572], [236, 322, 342, 499], [104, 64, 537, 393]]","[1, 2, 3]"
18616_png_jpg.rf.fe10061313a538264a65f6770199e820.jpg,"[[0, 0, 0, 0], [215, 305, 360, 559], [104, 67, 533, 383]]","[0, 2, 3]"
18617_png.rf.103518b77fda5954d0f440356b6cf625.jpg,"[[194, 491, 400, 571], [252, 333, 321, 508], [122, 69, 519, 395]]","[1, 2, 3]"
18617_png_jpg.rf.a4a7384439383631144829be7e832707.jpg,"[[186, 524, 401, 572], [235, 331, 331, 534], [122, 66, 521, 396]]","[1, 2, 3]"
18618_png.rf.a8233563e148c7b1a59ba60def9d6fcf.jpg,"[[0, 0, 0, 0], [272, 375, 334, 471], [68, 125, 495, 402]]","[0, 2, 3]"
18618_png_jpg.rf.76ace320ab5280f5068ea282abf86061.jpg,"[[0, 0, 0, 0], [271, 350, 333, 473], [69, 124, 498, 404]]","[0, 2, 3]"
18619_png.rf.a5d8eed471bccb13845759d119d66f49.jpg,"[[216, 528, 325, 572], [227, 255, 329, 535], [126, 69, 515, 260]]","[1, 2, 3]"
18619_png_jpg.rf.07ff10ab79084cae3c46df18227e141d.jpg,"[[0, 0, 0, 0], [220, 232, 330, 573], [128, 67, 513, 246]]","[0, 2, 3]"
18620_png.rf.6df285bed6330a32a05d285963983c11.jpg,"[[228, 512, 496, 566], [253, 369, 414, 524], [78, 67, 560, 375]]","[1, 2, 3]"
18620_png_jpg.rf.e034ed097644a2d57814aed056b33035.jpg,"[[0, 0, 0, 0], [172, 373, 497, 569], [77, 70, 561, 315]]","[0, 2, 3]"
18621_png.rf.1781720e653c4a8e8fe48f2978a94986.jpg,"[[0, 0, 0, 0], [254, 340, 433, 570], [123, 70, 516, 369]]","[0, 2, 3]"
18621_png_jpg.rf.a4705095641616aa4b671baacf21a4b9.jpg,"[[0, 0, 0, 0], [256, 358, 433, 569], [123, 70, 516, 368]]","[0, 2, 3]"
18622_png_jpg.rf.034a00facce653f104ee63ece5d53c52.jpg,"[[0, 0, 0, 0], [239, 317, 351, 483], [71, 158, 570, 422]]","[0, 2, 3]"
18624_png.rf.d9b8c6c2276c1f399178fc12ada01c54.jpg,"[[163, 497, 390, 549], [186, 269, 298, 513], [68, 80, 412, 351]]","[1, 2, 3]"
18625_png.rf.bc2a32f10ccf88619a09667c18813e7a.jpg,"[[236, 506, 373, 573], [268, 283, 335, 526], [110, 69, 532, 405]]","[1, 2, 3]"
18626_png.rf.18de90a3b1af15e53b9ad4c78132dc66.jpg,"[[0, 0, 0, 0], [279, 285, 408, 513], [147, 68, 488, 353]]","[0, 2, 3]"
18627_png.rf.0531f7d451802d56c24ea1f09615e52d.jpg,"[[270, 535, 402, 571], [291, 486, 387, 545], [153, 71, 487, 507]]","[1, 2, 3]"
18630_png_jpg.rf.404603f2ee41355292890f8209956bb9.jpg,"[[0, 0, 0, 0], [224, 272, 447, 571], [137, 64, 505, 277]]","[0, 2, 3]"
18630_png_jpg.rf.ded193bac821031fa02697d30c980f94.jpg,"[[222, 520, 446, 572], [256, 300, 373, 522], [139, 67, 501, 301]]","[1, 2, 3]"
18632_png.rf.8d55756add538675d90a632ba6ce7d23.jpg,"[[173, 439, 379, 512], [183, 246, 396, 456], [69, 127, 478, 329]]","[1, 2, 3]"
18635_png_jpg.rf.0f055d0b78311ed2bbfd72d827bc6a75.jpg,"[[158, 416, 381, 499], [216, 291, 331, 472], [71, 133, 523, 369]]","[1, 2, 3]"
18635_png_jpg.rf.8526d32b910dad6b389de256ee09bc6c.jpg,"[[161, 416, 386, 496], [218, 290, 331, 439], [69, 133, 528, 371]]","[1, 2, 3]"
18636_png_jpg.rf.e4d9f0556ef8b91f328a2887578ff090.jpg,"[[173, 523, 441, 569], [249, 333, 382, 538], [86, 70, 552, 375]]","[1, 2, 3]"
18636_png_jpg.rf.f2bf09f85501600871190ffafd90553a.jpg,"[[0, 0, 0, 0], [232, 330, 411, 555], [84, 65, 555, 375]]","[0, 2, 3]"
18639_png.rf.154e07b642cdb76dc1d69433fc832161.jpg,"[[196, 469, 439, 541], [241, 382, 368, 474], [68, 102, 570, 388]]","[1, 2, 3]"
Untitled-Draft-2-05_JPG_jpg.rf.9dd3887b21e4b4d8f487e1a3bc589117.jpg,"[[253, 355, 430, 418], [324, 251, 399, 359], [323, 155, 461, 253]]","[1, 2, 3]"
Untitled-Draft-2-07_JPG_jpg.rf.8100097cb55b320f541e1c8be27350b1.jpg,"[[143, 388, 481, 482], [201, 249, 396, 390], [88, 58, 503, 268]]","[1, 2, 3]"
Untitled-Draft-2-19_JPG_jpg.rf.a38c8f806787fc85a8edc8b6ab06d753.jpg,"[[204, 459, 367, 504], [220, 317, 335, 465], [0, 69, 543, 367]]","[1, 2, 3]"
Untitled-Draft-2-20_JPG_jpg.rf.67cc20c6f933d49cdec2f69e18ea557b.jpg,"[[170, 382, 413, 428], [186, 175, 375, 392], [154, 24, 453, 183]]","[1, 2, 3]"
images-5-_jpg.rf.53f108a658e8c69e070704e76e5e9778.jpg,"[[245, 495, 405, 549], [291, 380, 385, 501], [135, 88, 513, 405]]","[1, 2, 3]"
images-7-_jpg.rf.994137de5e2ea08f1d7e22d244ae4192.jpg,"[[0, 0, 0, 0], [270, 315, 378, 593], [160, 20, 492, 406]]","[0, 2, 3]"
t12_jpg.rf.bedcd386d9a6b15dbd4253d05f6473cb.jpg,"[[87, 483, 568, 580], [196, 339, 403, 494], [43, 87, 542, 371]]","[1, 2, 3]"
t27_jpg.rf.42cef63c425b88908e7d760ae2214fd1.jpg,"[[241, 379, 385, 431], [225, 264, 392, 394], [82, 78, 559, 310]]","[1, 2, 3]"
t29_jpg.rf.b9776029e987d587262d4c820bb5d573.jpg,"[[258, 133, 331, 162], [269, 82, 317, 137], [204, 33, 367, 98]]","[1, 2, 3]"
t30_jpg.rf.0c6c9944c269e095a78b412f0014793a.jpg,"[[94, 464, 321, 563], [147, 340, 251, 472], [43, 129, 382, 347]]","[1, 2, 3]"
t4_jpg.rf.26cff9f1da4dbb6f0be13ec474730053.jpg,"[[101, 536, 394, 589], [148, 433, 317, 544], [11, 202, 395, 499]]","[1, 2, 3]"
t9_jpg.rf.7cec81008a2526594505de88292dda27.jpg,"[[253, 468, 362, 534], [0, 0, 0, 0], [257, 251, 314, 490]]","[1, 0, 3]"
t_jpg.rf.044474678b7680a7b49eb1a4e3db6b48.jpg,"[[239, 481, 419, 529], [273, 390, 375, 485], [110, 124, 533, 402]]","[1, 2, 3]"
train_104_png_jpg.rf.b1f6346cb42f7c93aeec03a70891cf37.jpg,"[[115, 585, 411, 640], [202, 401, 359, 592], [6, 0, 613, 447]]","[1, 2, 3]"
train_109_png_jpg.rf.5b5d4e2920a5ccf2b855d1e0b9f78d42.jpg,"[[0, 421, 565, 640], [3, 205, 634, 428], [61, 0, 613, 254]]","[1, 2, 3]"
train_117_png_jpg.rf.b5c881836febc11b701b004b3c31b49b.jpg,"[[0, 0, 0, 0], [189, 232, 390, 539], [72, 140, 463, 295]]","[0, 2, 3]"
train_118_png_jpg.rf.c55b299f64e49a3142d91d514175e729.jpg,"[[155, 444, 562, 593], [275, 248, 494, 450], [51, 4, 640, 259]]","[1, 2, 3]"
tree-141_png.rf.350c2cf3dc66adf101c35c4cde7cafe4.jpg,"[[0, 0, 0, 0], [271, 317, 358, 640], [71, 1, 526, 433]]","[0, 2, 3]"
tree-4503951187640320_png.rf.83980d84bed9c629b9fdb890797eb033.jpg,"[[169, 468, 600, 531], [243, 239, 418, 480], [0, 3, 640, 262]]","[1, 2, 3]"
tree-4505384846884864_png.rf.3651c544b1a24308d8e83caa80420740.jpg,"[[0, 0, 0, 0], [11, 241, 353, 640], [0, 7, 416, 326]]","[0, 2, 3]"
tree-4506128400515072_png.rf.9f55867956db366eb5a716aaa53bb489.jpg,"[[53, 541, 391, 640], [144, 304, 290, 556], [1, 3, 413, 343]]","[1, 2, 3]"
tree-4507851533844480_png.rf.a5cf7beb5df0f7e52a0bbd0a1774eb78.jpg,"[[83, 547, 435, 640], [162, 377, 380, 547], [2, 0, 624, 407]]","[1, 2, 3]"
tree-4509569302659072_png.rf.0483d8ded6419da1f98932b801364fe3.jpg,"[[0, 0, 0, 0], [104, 322, 257, 627], [2, 0, 389, 356]]","[0, 2, 3]"
tree-4514511304261632_png.rf.4e06d77cf2ace9908e40351ae859a17b.jpg,"[[69, 554, 323, 640], [120, 380, 285, 559], [0, 2, 394, 393]]","[1, 2, 3]"
tree-4516478512529408_png.rf.9871d43860ba3d65384a73ace508f647.jpg,"[[130, 567, 295, 640], [132, 308, 228, 583], [7, 0, 354, 320]]","[1, 2, 3]"
tree-4518682384400384_png.rf.df1756f5f996b1d9dee7a4877f3a2ecb.jpg,"[[0, 0, 0, 0], [42, 203, 413, 604], [0, 4, 403, 236]]","[0, 2, 3]"
tree-4519712677429248_png.rf.eb6c67fbc89ef7d8235d7614886ffa8b.jpg,"[[98, 601, 287, 640], [170, 370, 329, 608], [0, 3, 592, 379]]","[1, 2, 3]"
tree-4519774497275904_png.rf.bec49169256f86695030b5657a21047f.jpg,"[[207, 559, 385, 640], [228, 344, 367, 563], [3, 4, 542, 367]]","[1, 2, 3]"
